Date,Q (ft3/s),
8/7/2021,"425,000",
8/8/2021,"404,000",
8/9/2021,"387,000",
8/10/2021,"374,000",
8/11/2021,"365,000",
8/12/2021,"357,000",
8/13/2021,"343,000",
8/14/2021,"327,000",
8/15/2021,"318,000",
8/16/2021,"315,000",
8/17/2021,"313,000",
8/18/2021,"307,000",
8/19/2021,"307,000",
8/20/2021,"301,000",
8/21/2021,"300,000",
8/22/2021,"306,000",
8/23/2021,"310,000",
8/24/2021,"316,000",
8/25/2021,"326,000",
8/26/2021,"335,000",
8/27/2021,"349,000",
8/28/2021,"363,000",
8/29/2021,"401,000",
8/30/2021,"423,000",
8/31/2021,"391,000",
9/1/2021,"376,000",
9/2/2021,"362,000",
9/3/2021,"350,000",
9/4/2021,"344,000",
9/5/2021,"328,000",
9/6/2021,"314,000",
9/7/2021,"309,000",
9/8/2021,"312,000",
9/9/2021,"318,000",
9/10/2021,"332,000",
9/11/2021,"352,000",
9/12/2021,"370,000",
9/13/2021,"387,000",
9/14/2021,"400,000",
9/15/2021,"415,000",
9/16/2021,"414,000",
9/17/2021,"396,000",
9/18/2021,"368,000",
9/19/2021,"343,000",
9/20/2021,"326,000",
9/21/2021,"315,000",
9/22/2021,"299,000",
9/23/2021,"289,000",
9/24/2021,"280,000",
9/25/2021,"272,000",
9/26/2021,"271,000",
9/27/2021,"271,000",
9/28/2021,"286,000",
9/29/2021,"296,000",
9/30/2021,"300,000",
10/1/2021,"312,000",
10/2/2021,"327,000",
10/3/2021,"336,000",
10/4/2021,"341,000",
10/5/2021,"340,000",
10/6/2021,"329,000",
10/7/2021,"312,000",
10/8/2021,"295,000",
10/9/2021,"282,000",
10/10/2021,"269,000",
10/11/2021,"260,000",
10/12/2021,"254,000",
10/13/2021,"252,000",
10/14/2021,"257,000",
10/15/2021,"264,000",
10/16/2021,"272,000",
10/17/2021,"290,000",
10/18/2021,"299,000",
10/19/2021,"302,000",
10/20/2021,"309,000",
10/21/2021,"303,000",
10/22/2021,"294,000",
10/23/2021,"289,000",
10/24/2021,"287,000",
10/25/2021,"285,000",
10/26/2021,"285,000",
10/27/2021,"286,000",
10/28/2021,"284,000",
10/29/2021,   ,
10/30/2021,   ,
10/31/2021,   ,
11/1/2021,   ,
11/2/2021,   ,
11/3/2021,   ,
11/4/2021,   ,
11/5/2021,   ,
11/6/2021,   ,
11/7/2021,   ,
11/8/2021,   ,
11/9/2021,   ,
11/10/2021,   ,
11/11/2021,   ,
11/12/2021,   ,
11/13/2021,   ,
11/14/2021,   ,
11/15/2021,   ,
11/16/2021,   ,
11/17/2021,   ,
11/18/2021,   ,
11/19/2021,   ,
11/20/2021,   ,
11/21/2021,   ,
11/22/2021,   ,
11/23/2021,   ,
11/24/2021,   ,
11/25/2021,   ,
11/26/2021,   ,
11/27/2021,   ,
11/28/2021,   ,
11/29/2021,   ,
11/30/2021,   ,
12/1/2021,   ,  
12/2/2021,"299,000",  
12/3/2021,"296,000",  
12/4/2021,"292,000",  
12/5/2021,"287,000",  
12/6/2021,"285,000",  
12/7/2021,"286,000",  
12/8/2021,"276,000",  
12/9/2021,"264,000",  
12/10/2021,"253,000",  
12/11/2021,"248,000",  
12/12/2021,"244,000",  
12/13/2021,"245,000",  
12/14/2021,"254,000",  
12/15/2021,"275,000",  
12/16/2021,"295,000",  
12/17/2021,"315,000",  
12/18/2021,"331,000",  
12/19/2021,"344,000",  
12/20/2021,"351,000",  
12/21/2021,"368,000",  
12/22/2021,"386,000",  
12/23/2021,"399,000",  
12/24/2021,"405,000",  
12/25/2021,"413,000",  
12/26/2021,"417,000",  
12/27/2021,"416,000",  
12/28/2021,"415,000",  
12/29/2021,"413,000",  
12/30/2021,"404,000",  
12/31/2021,"393,000",  
1/1/2022,"387,000",  
1/2/2022,"385,000",  
1/3/2022,"375,000",  
1/4/2022,"372,000",  
1/5/2022,"377,000",  
1/6/2022,"391,000",  
1/7/2022,"415,000",  
1/8/2022,"447,000",  
1/9/2022,"487,000",  
1/10/2022,"530,000",  
1/11/2022,"563,000",  
1/12/2022,"590,000",  
1/13/2022,"612,000",  
1/14/2022,"631,000",  
1/15/2022,"650,000",  
1/16/2022,"664,000",  
1/17/2022,"676,000",  
1/18/2022,"687,000",  
1/19/2022,"696,000",  
1/20/2022,"708,000",  
1/21/2022,"720,000",  
1/22/2022,"725,000",  
1/23/2022,"724,000",  
1/24/2022,"714,000",  
1/25/2022,"700,000",  
1/26/2022,"679,000",  
1/27/2022,"654,000",  
1/28/2022,"629,000",  
1/29/2022,"607,000",  
1/30/2022,"587,000",  
1/31/2022,"570,000",  
2/1/2022,"553,000",  
2/2/2022,"535,000",  
2/3/2022,"513,000",  
2/4/2022,"494,000",  
2/5/2022,"474,000",  
2/6/2022,"453,000",  
2/7/2022,"435,000",  
2/8/2022,"419,000",  
2/9/2022,"409,000",  
2/10/2022,"400,000",  
2/11/2022,"400,000",  
2/12/2022,"415,000",  
2/13/2022,"441,000",  
2/14/2022,"473,000",  
2/15/2022,"504,000",  
2/16/2022,"530,000",  
2/17/2022,"553,000",  
2/18/2022,"570,000",  
2/19/2022,"580,000",  
2/20/2022,"582,000",  
2/21/2022,"579,000",  
2/22/2022,"572,000",  
2/23/2022,"567,000",  
2/24/2022,"571,000",  
2/25/2022,"589,000",  
2/26/2022,"615,000",  
2/27/2022,"643,000",  
2/28/2022,"674,000",  
3/1/2022,"704,000",  
3/2/2022,"729,000",  
3/3/2022,"753,000",  
3/4/2022,"772,000",  
3/5/2022,"791,000",  
3/6/2022,"811,000",  
3/7/2022,"825,000",  
3/8/2022,"839,000",  
3/9/2022,"856,000",  
3/10/2022,"873,000",  
3/11/2022,"891,000",  
3/12/2022,"905,000",  
3/13/2022,"915,000",  
3/14/2022,"922,000",  
3/15/2022,"935,000",  
3/16/2022,"943,000",  
3/17/2022,"949,000",  
3/18/2022,"956,000",  
3/19/2022,"963,000",  
3/20/2022,"965,000",  
3/21/2022,"967,000",  
3/22/2022,"972,000",  
3/23/2022,"981,000",  
3/24/2022,"981,000",  
3/25/2022,"977,000",  
3/26/2022,"970,000",  
3/27/2022,"965,000",  
3/28/2022,"961,000",  
3/29/2022,"952,000",  
3/30/2022,"945,000",  
3/31/2022,"943,000",  
4/1/2022,"930,000",  
4/2/2022,"918,000",  
4/3/2022,"906,000",  
4/4/2022,"896,000",  
4/5/2022,"891,000",  
4/6/2022,"891,000",  
4/7/2022,"884,000",  
4/8/2022,"870,000",  
4/9/2022,"855,000",  
4/10/2022,"841,000",  
4/11/2022,"830,000",  
4/12/2022,"820,000",  
4/13/2022,"811,000",  
4/14/2022,"805,000",  
4/15/2022,"792,000",  
4/16/2022,"785,000",  
4/17/2022,"781,000",  
4/18/2022,"787,000",  
4/19/2022,"794,000",  
4/20/2022,"804,000",  
4/21/2022,"812,000",  
4/22/2022,"822,000",  
4/23/2022,"833,000",  
4/24/2022,"846,000",  
4/25/2022,"858,000",  
4/26/2022,"869,000",  
4/27/2022,"875,000",  
4/28/2022,"880,000",  
4/29/2022,"879,000",  
4/30/2022,"881,000",  
5/1/2022,"884,000",  
5/2/2022,"882,000",  
5/3/2022,"875,000",  
5/4/2022,"862,000",  
5/5/2022,"846,000",  
5/6/2022,"830,000",  
5/7/2022,"811,000",  
5/8/2022,"796,000",  
5/9/2022,"784,000",  
5/10/2022,"777,000",  
5/11/2022,"777,000",  
5/12/2022,"779,000",  
5/13/2022,"787,000",  
5/14/2022,"796,000",  
5/15/2022,"804,000",  
5/16/2022,"814,000",  
5/17/2022,"823,000",  
5/18/2022,"831,000",  
5/19/2022,"838,000",  
5/20/2022,"845,000",  
5/21/2022,"853,000",  
5/22/2022,"861,000",  
5/23/2022,"867,000",  
5/24/2022,"864,000",  
5/25/2022,"859,000",  
5/26/2022,"846,000",  
5/27/2022,"828,000",  
5/28/2022,"809,000",  
5/29/2022,"789,000",  
5/30/2022,"771,000",  
5/31/2022,"756,000",  
6/1/2022,"743,000",  
6/2/2022,"733,000",  
6/3/2022,"725,000",  
6/4/2022,"715,000",  
6/5/2022,"705,000",  
6/6/2022,"700,000",  
6/7/2022,"697,000",  
6/8/2022,"697,000",  
6/9/2022,"699,000",  
6/10/2022,"698,000",  
6/11/2022,"697,000",  
6/12/2022,"695,000",  
6/13/2022,"693,000",  
6/14/2022,"690,000",  
6/15/2022,"688,000",  
6/16/2022,"686,000",  
6/17/2022,"685,000",  
6/18/2022,"679,000",  
6/19/2022,"671,000",  
6/20/2022,"661,000",  
6/21/2022,"648,000",  
6/22/2022,"632,000",  
6/23/2022,"613,000",  
6/24/2022,"592,000",  
6/25/2022,"570,000",  
6/26/2022,"547,000",  
6/27/2022,"524,000",  
6/28/2022,"502,000",  
6/29/2022,"482,000",  
6/30/2022,"463,000",  
7/1/2022,"444,000",  
7/2/2022,"427,000",  
7/3/2022,"410,000",  
7/4/2022,"394,000",  
7/5/2022,"376,000",  
7/6/2022,"359,000",  
7/7/2022,"346,000",  
7/8/2022,"340,000",  
7/9/2022,"330,000",  
7/10/2022,"320,000",  
7/11/2022,"312,000",  
7/12/2022,"301,000",  
7/13/2022,"288,000",  
7/14/2022,"278,000",  
7/15/2022,"273,000",  
7/16/2022,"274,000",  
7/17/2022,"278,000",  
7/18/2022,"287,000",  
7/19/2022,"294,000",  
7/20/2022,"297,000",  
7/21/2022,"298,000",  
7/22/2022,"298,000",  
7/23/2022,"295,000",  
7/24/2022,"295,000",  
7/25/2022,"297,000",  
7/26/2022,"295,000",  
7/27/2022,"292,000",  
7/28/2022,"294,000",  
7/29/2022,"290,000",  
7/30/2022,"283,000",  
7/31/2022,"278,000",  
8/1/2022,"277,000",  
8/2/2022,"282,000",  
8/3/2022,"294,000",  
8/4/2022,"311,000",  
8/5/2022,"329,000",  
8/6/2022,"345,000",  
8/7/2022,"358,000",  
8/8/2022,"367,000",  
8/9/2022,"374,000",  
8/10/2022,"379,000",  
8/11/2022,"380,000",  
8/12/2022,"377,000",  
8/13/2022,"374,000",  
8/14/2022,"367,000",  
8/15/2022,"360,000",  
8/16/2022,"349,000",  
8/17/2022,"337,000",  
8/18/2022,"327,000",  
8/19/2022,"333,000",  
8/20/2022,"340,000",  
8/21/2022,"330,000",  
8/22/2022,"325,000",  
8/23/2022,"325,000",  
8/24/2022,"335,000",  
8/25/2022,"359,000",  
8/26/2022,"365,000",  
8/27/2022,"365,000",  
8/28/2022,"358,000",  
8/29/2022,"347,000",  
8/30/2022,"333,000",  
8/31/2022,"326,000",  
9/1/2022,"320,000",  
9/2/2022,"314,000",  
9/3/2022,"306,000",  
9/4/2022,"294,000",  
9/5/2022,"282,000",  
9/6/2022,"272,000",  
9/7/2022,"257,000",  
9/8/2022,"244,000",  
9/9/2022,"240,000",  
9/10/2022,"238,000",  
9/11/2022,"235,000",  
9/12/2022,"239,000",  
9/13/2022,"243,000",  
9/14/2022,"248,000",  
9/15/2022,"249,000",  
9/16/2022,"250,000",  
9/17/2022,"248,000",  
9/18/2022,"241,000",  
9/19/2022,"229,000",  
9/20/2022,"219,000",  
9/21/2022,"212,000",  
9/22/2022,"204,000",  
9/23/2022,"197,000",  
9/24/2022,"193,000",  
9/25/2022,"189,000",  
9/26/2022,"187,000",  
9/27/2022,"192,000",  
9/28/2022,"202,000",  
9/29/2022,"193,000",  
9/30/2022,"171,000",  
10/1/2022,"163,000",  
10/2/2022,"163,000",  
10/3/2022,"161,000",  
10/4/2022,"160,000",  
10/5/2022,"159,000",  
10/6/2022,"158,000",  
10/7/2022,"154,000",  
10/8/2022,"154,000",  
10/9/2022,"157,000",  
10/10/2022,"159,000",  
10/11/2022,"164,000",  
10/12/2022,"166,000",  
10/13/2022,"170,000",  
10/14/2022,"174,000",  
10/15/2022,"169,000",  
10/16/2022,"165,000",  
10/17/2022,"162,000",  
10/18/2022,"161,000",  
10/19/2022,"153,000",  
10/20/2022,"139,000",  
10/21/2022,"134,000",  
10/22/2022,"133,000",  
10/23/2022,"136,000",  
10/24/2022,"139,000",  
10/25/2022,"144,000",  
10/26/2022,"141,000",  
10/27/2022,"142,000",  
10/28/2022,"143,000",  
10/29/2022,"153,000",  
10/30/2022,"153,000",  
10/31/2022,"153,000",  
11/1/2022,"152,000",  
11/2/2022,"148,000",  
11/3/2022,"147,000",  
11/4/2022,"152,000",  
11/5/2022,"163,000",  
11/6/2022,"166,000",  
11/7/2022,"165,000",  
11/8/2022,"166,000",  
11/9/2022,"167,000",  
11/10/2022,"177,000",  
11/11/2022,"171,000",  
11/12/2022,"169,000",  
11/13/2022,"168,000",  
11/14/2022,"168,000",  
11/15/2022,"174,000",  
11/16/2022,"164,000",  
11/17/2022,"163,000",  
11/18/2022,"159,000",  
11/19/2022,"164,000",  
11/20/2022,"172,000",  
11/21/2022,"177,000",  
11/22/2022,"187,000",  
11/23/2022,"203,000",  
11/24/2022,"217,000",  
11/25/2022,"234,000",  
11/26/2022,"244,000",  
11/27/2022,"250,000",  
11/28/2022,"243,000",  
11/29/2022,"244,000",  
11/30/2022,"249,000",  
12/1/2022,"253,000",  
12/2/2022,"248,000",  
12/3/2022,"242,000",  
12/4/2022,"233,000",  
12/5/2022,"224,000",  
12/6/2022,"219,000",  
12/7/2022,"213,000",  
12/8/2022,"212,000",  
12/9/2022,"215,000",  
12/10/2022,"222,000",  
12/11/2022,"244,000",  
12/12/2022,"268,000",  
12/13/2022,"292,000",  
12/14/2022,"312,000",  
12/15/2022,"354,000",  
12/16/2022,"374,000",  
12/17/2022,"378,000",  
12/18/2022,"392,000",  
12/19/2022,"412,000",  
12/20/2022,"439,000",  
12/21/2022,"451,000",  
12/22/2022,"453,000",  
12/23/2022,"454,000",  
12/24/2022,"453,000",  
12/25/2022,"451,000",  
12/26/2022,"447,000",  
12/27/2022,"440,000",  
12/28/2022,"427,000",  
12/29/2022,"408,000",  
12/30/2022,"392,000",  
12/31/2022,"380,000",  
1/1/2023,"373,000",  
1/2/2023,"373,000",  
1/3/2023,"373,000",  
1/4/2023,"377,000",  e
1/5/2023,"382,000",  e
1/6/2023,"391,000",  e
1/7/2023,"402,000",  e
1/8/2023,"413,000",  e
1/9/2023,"420,000",  e
1/10/2023,"433,000",  
1/11/2023,"455,000",  
1/12/2023,"489,000",  
1/13/2023,"523,000",  
1/14/2023,"550,000",  
1/15/2023,"570,000",  
1/16/2023,"582,000",  
1/17/2023,"582,000",  
1/18/2023,"569,000",  
1/19/2023,"549,000",  
1/20/2023,"528,000",  
1/21/2023,"511,000",  
1/22/2023,"502,000",  
1/23/2023,"493,000",  
1/24/2023,"487,000",  
1/25/2023,"504,000",  
1/26/2023,"524,000",  
1/27/2023,"537,000",  
1/28/2023,"553,000",  
1/29/2023,"575,000",  
1/30/2023,"601,000",  
1/31/2023,"614,000",  
2/1/2023,"619,000",  
2/2/2023,"629,000",  
2/3/2023,"643,000",  
2/4/2023,"654,000",  
2/5/2023,"659,000",  
2/6/2023,"660,000",  
2/7/2023,"658,000",  
2/8/2023,"654,000",  
2/9/2023,"655,000",  
2/10/2023,"651,000",  
2/11/2023,"646,000",  
2/12/2023,"643,000",  
2/13/2023,"648,000",  
2/14/2023,"657,000",  
2/15/2023,"665,000",  
2/16/2023,"668,000",  
2/17/2023,"671,000",  
2/18/2023,"662,000",  
2/19/2023,"651,000",  
2/20/2023,"642,000",  
2/21/2023,"638,000",  
2/22/2023,"636,000",  
2/23/2023,"635,000",  
2/24/2023,"639,000",  
2/25/2023,"648,000",  
2/26/2023,"658,000",  
2/27/2023,"669,000",  
2/28/2023,"682,000",  
3/1/2023,"694,000",  
3/2/2023,"705,000",  
3/3/2023,"714,000",  
3/4/2023,"719,000",  
3/5/2023,"725,000",  
3/6/2023,"731,000",  
3/7/2023,"735,000",  
3/8/2023,"744,000",  
3/9/2023,"758,000",  
3/10/2023,"777,000",  
3/11/2023,"798,000",  
3/12/2023,"819,000",  
3/13/2023,"840,000",  
3/14/2023,"863,000",  
3/15/2023,"882,000",  
3/16/2023,"901,000",  
3/17/2023,"927,000",  
3/18/2023,"949,000",  
3/19/2023,"960,000",  
3/20/2023,"964,000",  
3/21/2023,"959,000",  
3/22/2023,"948,000",  
3/23/2023,"930,000",  
3/24/2023,"906,000",  
3/25/2023,"875,000",  
3/26/2023,"838,000",  
3/27/2023,"804,000",  
3/28/2023,"778,000",  
3/29/2023,"764,000",  
3/30/2023,"761,000",  
3/31/2023,"766,000",  
4/1/2023,"775,000",  
4/2/2023,"789,000",  
4/3/2023,"806,000",  
4/4/2023,"823,000",  
4/5/2023,"839,000",  
4/6/2023,"855,000",  
4/7/2023,"884,000",  
4/8/2023,"908,000",  
4/9/2023,"922,000",  
4/10/2023,"935,000",  
4/11/2023,"943,000",  
4/12/2023,"948,000",  
4/13/2023,"950,000",  
4/14/2023,"943,000",  
4/15/2023,"936,000",  
4/16/2023,"930,000",  
4/17/2023,"914,000",  
4/18/2023,"896,000",  
4/19/2023,"873,000",  
4/20/2023,"844,000",  
4/21/2023,"813,000",  
4/22/2023,"781,000",  
4/23/2023,"746,000",  
4/24/2023,"712,000",  
4/25/2023,"681,000",  
4/26/2023,"655,000",  
4/27/2023,"637,000",  
4/28/2023,"621,000",  
4/29/2023,"609,000",  
4/30/2023,"598,000",  
5/1/2023,"585,000",  
5/2/2023,"573,000",  
5/3/2023,"562,000",  
5/4/2023,"551,000",  
5/5/2023,"539,000",  
5/6/2023,"533,000",  
5/7/2023,"528,000",  
5/8/2023,"523,000",  
5/9/2023,"523,000",  
5/10/2023,"526,000",  
5/11/2023,"532,000",  
5/12/2023,"538,000",  
5/13/2023,"546,000",  
5/14/2023,"559,000",  
5/15/2023,"575,000",  
5/16/2023,"590,000",  
5/17/2023,"602,000",  
5/18/2023,"607,000",  
5/19/2023,"609,000",  
5/20/2023,"611,000",  
5/21/2023,"614,000",  
5/22/2023,"616,000",  
5/23/2023,"617,000",  
5/24/2023,"617,000",  
5/25/2023,"617,000",  
5/26/2023,"612,000",  
5/27/2023,"603,000",  
5/28/2023,"590,000",  
5/29/2023,"575,000",  
5/30/2023,"556,000",  
5/31/2023,"536,000",  
6/1/2023,"512,000",  
6/2/2023,"486,000",  
6/3/2023,"458,000",  
6/4/2023,"430,000",  
6/5/2023,"406,000",  
6/6/2023,"389,000",  
6/7/2023,"376,000",  
6/8/2023,"366,000",  
6/9/2023,"352,000",  
6/10/2023,"338,000",  
6/11/2023,"326,000",  
6/12/2023,"314,000",  
6/13/2023,"304,000",  
6/14/2023,"297,000",  
6/15/2023,"289,000",  e
6/16/2023,"285,000",  e
6/17/2023,"278,000",  e
6/18/2023,"275,000",  e
6/19/2023,"271,000",  e
6/20/2023,"271,000",  e
6/21/2023,"272,000",  e
6/22/2023,"270,000",  e
6/23/2023,"262,000",  e
6/24/2023,"258,000",  e
6/25/2023,"257,000",  e
6/26/2023,"237,000",  
6/27/2023,"225,000",  
6/28/2023,"221,000",  
6/29/2023,"220,000",  
6/30/2023,"217,000",  
7/1/2023,"211,000",  
7/2/2023,"209,000",  
7/3/2023,"209,000",  
7/4/2023,"212,000",  
7/5/2023,"212,000",  
7/6/2023,"212,000",  
7/7/2023,"212,000",  
7/8/2023,"218,000",  
7/9/2023,"225,000",  
7/10/2023,"233,000",  
7/11/2023,"244,000",  
7/12/2023,"255,000",  
7/13/2023,"265,000",  
7/14/2023,"275,000",  
7/15/2023,"282,000",  
7/16/2023,"290,000",  
7/17/2023,"292,000",  
7/18/2023,"290,000",  
7/19/2023,"287,000",  
7/20/2023,"283,000",  
7/21/2023,"275,000",  
7/22/2023,"270,000",  
7/23/2023,"266,000",  
7/24/2023,"262,000",  
7/25/2023,"260,000",  
7/26/2023,"267,000",  
7/27/2023,"280,000",  
7/28/2023,"286,000",  
7/29/2023,"291,000",  
7/30/2023,"290,000",  
7/31/2023,"282,000",  
8/1/2023,"270,000",  
8/2/2023,"267,000",  
8/3/2023,"245,000",  
8/4/2023,"229,000",  
8/5/2023,"218,000",  
8/6/2023,"211,000",  
8/7/2023,"208,000",  
8/8/2023,"204,000",  
8/9/2023,"205,000",  
8/10/2023,"202,000",  
8/11/2023,"215,000",  
8/12/2023,"238,000",  
8/13/2023,"260,000",  
8/14/2023,"278,000",  
8/15/2023,"293,000",  
8/16/2023,"303,000",  
8/17/2023,"302,000",  
8/18/2023,"299,000",  
8/19/2023,"296,000",  
8/20/2023,"297,000",  
8/21/2023,"302,000",  
8/22/2023,"306,000",  
8/23/2023,"304,000",  
8/24/2023,"309,000",  
8/25/2023,"307,000",  
8/26/2023,"301,000",  
8/27/2023,"292,000",  
8/28/2023,"293,000",  
8/29/2023,"284,000",  
8/30/2023,"269,000",  
8/31/2023,"253,000",  
9/1/2023,"234,000",  
9/2/2023,"220,000",  
9/3/2023,"210,000",  
9/4/2023,"211,000",  
9/5/2023,"214,000",  
9/6/2023,"213,000",  
9/7/2023,"213,000",  
9/8/2023,"214,000",  
9/9/2023,"199,000",  
9/10/2023,"192,000",  
9/11/2023,"182,000",  
9/12/2023,"175,000",  
9/13/2023,"169,000",  
9/14/2023,"163,000",  
9/15/2023,"155,000",  
9/16/2023,"148,000",  
9/17/2023,"146,000",  
9/18/2023,"147,000",  
9/19/2023,"145,000",  
9/20/2023,"148,000",  
9/21/2023,"158,000",  
9/22/2023,"156,000",  
9/23/2023,"153,000",  
9/24/2023,"154,000",  
9/25/2023,"153,000",  
9/26/2023,"155,000",  
9/27/2023,"154,000",  
9/28/2023,"168,000",  
9/29/2023,"172,000",  
9/30/2023,"168,000",  
10/1/2023,"167,000",  
10/2/2023,"170,000",  
10/3/2023,"168,000",  
10/4/2023,"160,000",  
10/5/2023,"163,000",  
10/6/2023,"164,000",  
10/7/2023,"173,000",  
10/8/2023,"168,000",  
10/9/2023,"162,000",  
10/10/2023,"163,000",  
10/11/2023,"175,000",  
10/12/2023,"192,000",  
10/13/2023,"167,000",  
10/14/2023,"162,000",  
10/15/2023,"160,000",  
10/16/2023,"148,000",  e
10/17/2023,"134,000",  e
10/18/2023,"131,000",  e
10/19/2023,"134,000",  e
10/20/2023,"134,000",  
10/21/2023,"139,000",  
10/22/2023,"141,000",  
10/23/2023,"143,000",  
10/24/2023,"153,000",  
10/25/2023,"157,000",  
10/26/2023,"157,000",  
10/27/2023,"154,000",  
10/28/2023,"156,000",  
10/29/2023,"156,000",  
10/30/2023,"175,000",  
10/31/2023,"183,000",  
11/1/2023,"187,000",  
11/2/2023,"176,000",  
11/3/2023,"168,000",  
11/4/2023,"171,000",  
11/5/2023,"174,000",  
11/6/2023,"183,000",  
11/7/2023,"184,000",  
11/8/2023,"187,000",  
11/9/2023,"194,000",  
11/10/2023,"209,000",  
11/11/2023,"216,000",  
11/12/2023,"212,000",  
11/13/2023,"217,000",  
11/14/2023,"221,000",  
11/15/2023,"232,000",  
11/16/2023,"236,000",  
11/17/2023,"216,000",  
11/18/2023,"198,000",  
11/19/2023,"188,000",  
11/20/2023,"181,000",  
11/21/2023,"185,000",  
11/22/2023,"175,000",  
11/23/2023,"170,000",  
11/24/2023,"166,000",  
11/25/2023,"167,000",  
11/26/2023,"171,000",  
11/27/2023,"167,000",  
11/28/2023,"164,000",  
11/29/2023,"160,000",  
11/30/2023,"170,000",  
12/1/2023,"188,000",  
12/2/2023,"197,000",  
12/3/2023,"197,000",  
12/4/2023,"195,000",  
12/5/2023,"197,000",  
12/6/2023,"196,000",  
12/7/2023,"188,000",  
12/8/2023,"186,000",  
12/9/2023,"189,000",  
12/10/2023,"190,000",  
12/11/2023,"180,000",  
12/12/2023,"177,000",  
12/13/2023,"181,000",  
12/14/2023,"189,000",  
12/15/2023,"204,000",  
12/16/2023,"207,000",  
12/17/2023,"209,000",  
12/18/2023,"193,000",  
12/19/2023,"185,000",  
12/20/2023,"183,000",  
12/21/2023,"185,000",  
12/22/2023,"190,000",  
12/23/2023,"192,000",  
12/24/2023,"200,000",  
12/25/2023,"215,000",  
12/26/2023,"201,000",  
12/27/2023,"189,000",  
12/28/2023,"175,000",  
12/29/2023,"168,000",  
12/30/2023,"166,000",  
12/31/2023,"169,000",  
1/1/2024,"174,000",  
1/2/2024,"181,000",  
1/3/2024,"185,000",  
1/4/2024,"187,000",  
1/5/2024,"185,000",  
1/6/2024,"201,000",  
1/7/2024,"214,000",  
1/8/2024,"231,000",  
1/9/2024,"267,000",  
1/10/2024,"266,000",  
1/11/2024,"260,000",  
1/12/2024,"263,000",  
1/13/2024,"259,000",  
1/14/2024,"262,000",  
1/15/2024,"268,000",  
1/16/2024,"279,000",  
1/17/2024,"294,000",  
1/18/2024,"325,000",  
1/19/2024,"370,000",  
1/20/2024,"412,000",  
1/21/2024,"446,000",  
1/22/2024,"473,000",  
1/23/2024,"489,000",  
1/24/2024,"506,000",  
1/25/2024,"539,000",  
1/26/2024,"553,000",  
1/27/2024,"564,000",  
1/28/2024,"571,000",  
1/29/2024,"567,000",  
1/30/2024,"564,000",  
1/31/2024,"571,000",  
2/1/2024,"584,000",  
2/2/2024,"602,000",  
2/3/2024,"624,000",  
2/4/2024,"650,000",  
2/5/2024,"666,000",  
2/6/2024,"683,000",  
2/7/2024,"698,000",  
2/8/2024,"712,000",  
2/9/2024,"724,000",  
2/10/2024,"732,000",  
2/11/2024,"736,000",  
2/12/2024,"749,000",  
2/13/2024,"757,000",  
2/14/2024,"759,000",  e
2/15/2024,"749,000",  e
2/16/2024,"733,000",  e
2/17/2024,"717,000",  e
2/18/2024,"704,000",  e
2/19/2024,"685,000",  e
2/20/2024,"666,000",  e
2/21/2024,"653,000",  e
2/22/2024,"648,000",  e
2/23/2024,"648,000",  e
2/24/2024,"645,000",  e
2/25/2024,"641,000",  e
2/26/2024,"634,000",  e
2/27/2024,"622,000",  e
2/28/2024,"607,000",  e
2/29/2024,"591,000",  e
3/1/2024,"572,000",  e
3/2/2024,"551,000",  e
3/3/2024,"532,000",  e
3/4/2024,"516,000",  e
3/5/2024,"506,000",  e
3/6/2024,"490,000",  e
3/7/2024,"474,000",  e
3/8/2024,"465,000",  e
3/9/2024,"471,000",  e
3/10/2024,"485,000",  e
3/11/2024,"491,000",  e
3/12/2024,"491,000",  e
3/13/2024,"493,000",  e
3/14/2024,"496,000",  e
3/15/2024,"497,000",  e
3/16/2024,"499,000",  e
3/17/2024,"510,000",  e
3/18/2024,"536,000",  e
3/19/2024,"560,000",  e
3/20/2024,"576,000",  e
3/21/2024,"587,000",  e
3/22/2024,"595,000",  e
3/23/2024,"600,000",  e
3/24/2024,"603,000",  e
3/25/2024,"606,000",  e
3/26/2024,"616,000",  
3/27/2024,"618,000",  
3/28/2024,"616,000",  
3/29/2024,"613,000",  
3/30/2024,"610,000",  
3/31/2024,"602,000",  
4/1/2024,"586,000",  
4/2/2024,"567,000",  
4/3/2024,"544,000",  
4/4/2024,"521,000",  
4/5/2024,"498,000",  
4/6/2024,"479,000",  
4/7/2024,"462,000",  
4/8/2024,"448,000",  
4/9/2024,"441,000",  
4/10/2024,"450,000",  
4/11/2024,"497,000",  
4/12/2024,"555,000",  
4/13/2024,"596,000",  
4/14/2024,"631,000",  
4/15/2024,"666,000",  
4/16/2024,"704,000",  
4/17/2024,"735,000",  
4/18/2024,"761,000",  
4/19/2024,"778,000",  
4/20/2024,"789,000",  
4/21/2024,"800,000",  
4/22/2024,"809,000",  
4/23/2024,"811,000",  
4/24/2024,"808,000",  
4/25/2024,"803,000",  
4/26/2024,"797,000",  
4/27/2024,"793,000",  
4/28/2024,"790,000",  
4/29/2024,"792,000",  
4/30/2024,"789,000",  
5/1/2024,"784,000",  
5/2/2024,"775,000",  
5/3/2024,"761,000",  
5/4/2024,"743,000",  
5/5/2024,"727,000",  
5/6/2024,"715,000",  
5/7/2024,"706,000",  
5/8/2024,"705,000",  
5/9/2024,"709,000",  
